灿鸿_舟山,,,,,,,,,,,,
时间1,实测,时间2,频谱4,频谱6,频谱8,频谱10,频谱12,,,,,
,,2021/7/14 9:00,3.3748,3.363974591,3.384723291,3.379310587,3.372995765,,,,,
,,2021/7/14 10:00,3.30138,3.295438615,3.306826269,3.303855577,3.300389769,,,,,
,,2021/7/14 11:00,3.2335,3.202498893,3.261917682,3.246417128,3.228333149,,,,,
,,2021/7/14 12:00,3.16938,3.210552875,3.131638198,3.152224636,3.176242146,,,,,
,,2021/7/14 13:00,3.10765,3.125205756,3.091557223,3.100335102,3.110575959,,,,,
,,2021/7/14 14:00,3.04738,2.976715629,3.112155674,3.076823488,3.035602605,,,,,
,,2021/7/14 15:00,2.98794,2.958202788,3.015199111,3.000330505,2.982983798,,,,,
,,2021/7/14 16:00,2.92894,3.047627084,2.820143507,2.879487049,2.948721181,,,,,
,,2021/7/14 17:00,2.87014,2.907678066,2.835730106,2.854499139,2.876396344,,,,,
,,2021/7/14 18:00,2.81146,2.85910174,2.767788405,2.791609275,2.81940029,,,,,
,,2021/7/14 19:00,2.75288,2.821299663,2.690161975,2.724371807,2.764283277,,,,,
,,2021/7/14 20:00,2.69443,2.750260011,2.64325249,2.671167496,2.703735002,,,,,
,,2021/7/14 21:00,2.6362,2.735320212,2.545339805,2.594899912,2.652720035,,,,,
,,2021/7/14 22:00,2.57829,2.672725514,2.491724112,2.538941869,2.594029252,,,,,
,,2021/7/14 23:00,2.5208,2.440559746,2.594353566,2.554233439,2.507426624,,,,,
,,2021/7/15 0:00,2.46387,2.483300906,2.446058336,2.455773789,2.467108484,,,,,
,,2021/7/15 1:00,2.40762,2.352962154,2.457723026,2.430394103,2.398510359,,,,,
,,2021/7/15 2:00,2.3522,2.441777425,2.270087361,2.314876073,2.367129571,,,,,
,,2021/7/15 3:00,2.29776,2.433862694,2.172999197,2.241050544,2.320443782,,,,,
,,2021/7/15 4:00,2.24448,2.409663569,2.093061729,2.175653513,2.272010595,,,,,
,,2021/7/15 5:00,2.19249,2.331151865,2.065383291,2.134714223,2.215600311,,,,,
,,2021/7/15 6:00,2.14192,2.045992119,2.229853891,2.181889951,2.12593202,,,,,
