ID,Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
192,20210722.23,121.789,31.9886,5.8601,-8.1907,-2.7704,0.82862,3.7064,185,23.5144,186.889,4.1436,3.7064,3.7064,4.1436
193,20210723,121.789,31.9886,5.8601,-8.795,-2.9403,0.8571,3.6924,185,23.6644,187.062,4.1436,3.6924,3.6924,4.1436
194,20210723.01,121.789,31.9886,5.8601,-8.3443,-3.5252,0.87268,3.7272,185,23.9762,187.66,4.1436,3.7272,3.7272,4.1436
195,20210723.02,121.789,31.9886,5.8601,-7.8108,-3.7252,0.87602,3.7804,185,24.2843,188.356,4.1436,3.7804,3.7804,4.1436
196,20210723.03,121.789,31.9886,5.8601,-8.127,-3.3759,0.88355,3.8056,185,24.4679,188.798,4.1436,3.8056,3.8056,4.1436
197,20210723.04,121.789,31.9886,5.8601,-7.9107,-3.153,0.88253,3.8353,185,24.6755,189.175,4.1436,3.8353,3.8353,4.1436
198,20210723.05,121.789,31.9886,5.8601,-7.4129,-3.3386,0.87095,3.857,185,25.021,189.85,4.1436,3.857,3.857,4.1436
199,20210723.06,121.789,31.9886,5.8601,-7.7528,-3.2244,0.86456,3.8446,185,25.2452,190.355,4.1436,3.8446,3.8446,4.1436
200,20210723.07,121.789,31.9886,5.8601,-7.6975,-3.1222,0.85839,3.8238,185,25.4178,190.811,4.1436,3.8238,3.8238,4.1436
201,20210723.08,121.789,31.9886,5.8601,-7.2541,-2.9834,0.84462,3.8222,185,25.5802,191.296,4.1436,3.8222,3.8222,4.1436
202,20210723.09,121.789,31.9886,5.8601,-6.7767,-3.171,0.82534,3.819,185,25.8076,191.896,4.1436,3.819,3.819,4.1436
203,20210723.1,121.789,31.9886,5.8601,-6.8309,-2.6694,0.80781,3.8083,185,25.9165,192.11,4.1436,3.8083,3.8083,4.1436
204,20210723.11,121.789,31.9886,5.8601,-7.2079,-3.1834,0.80353,3.7595,185,25.9828,192.393,4.1436,3.7595,3.7595,4.1436
205,20210723.12,121.789,31.9886,5.8601,-7.225,-3.4108,0.80271,3.7221,185,26.0126,192.546,4.1436,3.7221,3.7221,4.1436
206,20210723.13,121.789,31.9886,5.8601,-7.2076,-3.6004,0.80625,3.6976,185,26.072,192.803,3.769,3.6976,3.6976,3.769
207,20210723.14,121.789,31.9886,5.8601,-7.7415,-3.4637,0.81906,3.6755,185,25.9469,192.598,3.769,3.6755,3.6755,3.769
208,20210723.15,121.789,31.9886,5.8601,-8.6954,-2.8061,0.84738,3.6539,185,25.641,191.76,3.769,3.6539,3.6539,3.769
209,20210723.16,121.789,31.9886,5.8601,-8.608,-2.7507,0.86807,3.6862,185,25.4179,190.898,3.769,3.6862,3.6862,3.769
210,20210723.17,121.789,31.9886,5.8601,-8.2441,-3.3677,0.88225,3.7348,185,25.4166,190.615,3.769,3.7348,3.7348,3.769
211,20210723.18,121.789,31.9886,5.8601,-8.0861,-4.066,0.89382,3.7826,185,25.5831,190.653,4.1436,3.7826,3.7826,4.1436
212,20210723.19,121.789,31.9886,5.8601,-8.5495,-4.1715,0.91641,3.8037,185,25.7162,190.697,4.1436,3.8037,3.8037,4.1436
213,20210723.2,121.789,31.9886,5.8601,-9.0925,-4.588,0.94601,3.8221,185,25.8491,190.829,4.1436,3.8221,3.8221,4.1436
214,20210723.21,121.789,31.9886,5.8601,-9.4409,-4.3844,0.97799,3.8532,185,25.8055,190.905,4.1436,3.8532,3.8532,4.1436
215,20210723.22,121.789,31.9886,5.8601,-9.2087,-3.7778,0.99591,3.9162,185,25.6844,190.707,4.1436,3.9162,3.9162,4.1436
216,20210723.23,121.789,31.9886,5.8601,-10.1971,-3.4026,1.03138,3.9488,185,25.4424,190.215,4.1436,3.9488,3.9488,4.1436
217,20210724,121.789,31.9886,5.8601,-9.8831,-3.2828,1.05477,4.0085,185,25.3811,189.982,4.1436,4.0085,4.0085,4.1436
218,20210724.01,121.789,31.9886,5.8601,-9.9417,-3.0954,1.07514,4.0752,185,25.2449,189.694,4.5556,4.0752,4.0752,4.5556
219,20210724.02,121.789,31.9886,5.8601,-10.1049,-3.0044,1.09758,4.1347,185,25.1245,189.516,4.5556,4.1347,4.1347,4.5556
220,20210724.03,121.789,31.9886,5.8601,-9.5886,-3.0974,1.10883,4.2128,185,24.995,189.448,4.5556,4.2128,4.2128,4.5556
221,20210724.04,121.789,31.9886,5.8601,-8.7299,-3.6519,1.10854,4.2984,185,24.8543,189.741,4.5556,4.2984,4.2984,4.5556
222,20210724.05,121.789,31.9886,5.8601,-8.9445,-4.3061,1.11576,4.3416,185,24.7499,190.12,4.5556,4.3416,4.3416,4.5556
223,20210724.06,121.789,31.9886,5.8601,-9.187,-4.3396,1.12387,4.3583,185,24.6665,190.477,4.5556,4.3583,4.3583,4.5556
224,20210724.07,121.789,31.9886,5.8601,-9.1985,-4.8408,1.12473,4.3544,185,24.8404,191.085,4.5556,4.3544,4.3544,4.5556
225,20210724.08,121.789,31.9886,5.8601,-9.5786,-4.9786,1.13282,4.3279,185,25.0127,191.768,4.5556,4.3279,4.3279,4.5556
226,20210724.09,121.789,31.9886,5.8601,-9.6016,-4.5391,1.13956,4.3207,185,25.0847,192.155,4.5556,4.3207,4.3207,4.5556
227,20210724.1,121.789,31.9886,5.8601,-8.9588,-4.7329,1.1389,4.3346,185,25.1778,192.597,4.5556,4.3346,4.3346,4.5556
228,20210724.11,121.789,31.9886,5.8601,-10.2027,-4.9233,1.16195,4.3211,185,25.1934,192.677,4.5556,4.3211,4.3211,4.5556
229,20210724.12,121.789,31.9886,5.8601,-9.837,-5.2777,1.18318,4.3387,185,25.2818,192.906,4.5556,4.3387,4.3387,4.5556
230,20210724.13,121.789,31.9886,5.8601,-9.6729,-5.8846,1.20095,4.3702,185,25.4805,193.275,4.5556,4.3702,4.3702,4.5556
231,20210724.14,121.789,31.9886,5.8601,-9.3438,-6.2571,1.21536,4.4076,185,25.7058,193.794,4.5556,4.4076,4.4076,4.5556
232,20210724.15,121.789,31.9886,5.8601,-9.3571,-6.7284,1.23112,4.4335,185,26.0271,194.496,4.5556,4.4335,4.4335,4.5556
233,20210724.16,121.789,31.9886,5.8601,-9.604,-7.3733,1.25315,4.4384,185,26.41,195.394,5.0084,4.4384,4.4384,5.0084
234,20210724.17,121.789,31.9886,5.8601,-9.8011,-8.0929,1.27811,4.4244,185,26.9121,196.578,5.0084,4.4244,4.4244,5.0084
235,20210724.18,121.789,31.9886,5.8601,-10.235,-8.4531,1.30416,4.408,185,27.3042,197.641,5.0084,4.408,4.408,5.0084
236,20210724.19,121.789,31.9886,5.8601,-10.3177,-9.1413,1.3309,4.3896,185,27.8031,198.873,5.0084,4.3896,4.3896,5.0084
237,20210724.2,121.789,31.9886,5.8601,-10.0682,-9.6818,1.34861,4.3901,185,28.3793,200.056,5.0084,4.3901,4.3901,5.0084
238,20210724.21,121.789,31.9886,5.8601,-10.7603,-10.7732,1.38482,4.3819,185,29.0044,201.363,5.0084,4.3819,4.3819,5.0084
239,20210724.22,121.789,31.9886,5.8601,-12.5494,-9.8591,1.43455,4.3994,185,29.0863,201.513,5.0084,4.3994,4.3994,5.0084
240,20210724.23,121.789,31.9886,5.8601,-12.096,-10.4642,1.47272,4.4425,185,29.4573,202.007,5.0084,4.4425,4.4425,5.0084
241,20210725,121.789,31.9886,5.8601,-12.7923,-9.4927,1.50659,4.502,185,29.5368,201.837,5.0084,4.502,4.502,5.0084
242,20210725.01,121.789,31.9886,5.8601,-14.4423,-9.4939,1.56472,4.5446,185,29.6229,201.602,5.0084,4.5446,4.5446,5.0084
243,20210725.02,121.789,31.9886,5.8601,-15.2441,-8.4223,1.6115,4.6144,185,29.5594,200.837,5.0084,4.6144,4.6144,5.0084
244,20210725.03,121.789,31.9886,5.8601,-15.301,-7.3364,1.64371,4.6962,185,29.4542,200.064,5.0084,4.6962,4.6962,5.0084
245,20210725.04,121.789,31.9886,5.8601,-15.6786,-6.7097,1.67578,4.7731,185,29.3388,199.267,5.0084,4.7731,4.7731,5.0084
246,20210725.05,121.789,31.9886,5.8601,-15.4978,-6.3885,1.70028,4.8514,185,29.2748,198.652,5.5063,4.8514,4.8514,5.5063
247,20210725.06,121.789,31.9886,5.8601,-14.6534,-6.4014,1.7101,4.9428,185,29.2105,198.192,5.5063,4.9428,4.9428,5.5063
248,20210725.07,121.789,31.9886,5.8601,-14.9337,-6.3154,1.73102,5.0206,185,29.0086,197.681,5.5063,5.0206,5.0206,5.5063
249,20210725.08,121.789,31.9886,5.8601,-15.1986,-6.8848,1.75449,5.086,185,28.8206,197.263,5.5063,5.086,5.086,5.5063
250,20210725.09,121.789,31.9886,5.8601,-15.3122,-7.4211,1.77536,5.1426,185,28.6633,196.997,5.5063,5.1426,5.1426,5.5063
251,20210725.1,121.789,31.9886,5.8601,-16.3455,-7.0655,1.80093,5.1875,185,28.4165,196.444,5.5063,5.1875,5.1875,5.5063
252,20210725.11,121.789,31.9886,5.8601,-15.7596,-7.4597,1.81014,5.2476,185,28.2326,196.128,5.5063,5.2476,5.2476,5.5063
253,20210725.12,121.789,31.9886,5.8601,-16.0983,-7.2621,1.82222,5.3013,185,27.9807,195.716,6.0537,5.3013,5.3013,6.0537
254,20210725.13,121.789,31.9886,5.8601,-17.0053,-5.3765,1.83629,5.3523,185,27.6449,194.852,6.0537,5.3523,5.3523,6.0537
255,20210725.14,121.789,31.9886,5.8601,-16.3062,-4.5244,1.8352,5.426,185,27.3497,194.111,6.0537,5.426,5.426,6.0537
256,20210725.15,121.789,31.9886,5.8601,-15.9267,-3.8504,1.83444,5.5044,185,27.0297,193.432,6.6554,5.5044,5.5044,6.6554
257,20210725.16,121.789,31.9886,5.8601,-15.9137,-2.6607,1.83825,5.5836,185,26.6683,192.635,6.6554,5.5836,5.5836,6.6554
258,20210725.17,121.789,31.9886,5.8601,-16.5625,-1.6221,1.85202,5.6468,185,26.2953,191.747,7.3171,5.6468,5.6468,7.3171
259,20210725.18,121.789,31.9886,5.8601,-16.7029,-0.9611,1.8632,5.7116,185,25.9402,190.951,7.3171,5.7116,5.7116,7.3171
260,20210725.19,121.789,31.9886,5.8601,-16.4708,-1.4271,1.86982,5.7826,185,25.5868,190.44,7.3171,5.7826,5.7826,7.3171
261,20210725.2,121.789,31.9886,5.8601,-15.9621,-1.4492,1.87076,5.8622,185,25.218,190.071,7.3171,5.8622,5.8622,7.3171
262,20210725.21,121.789,31.9886,5.8601,-16.0946,-0.7948,1.87536,5.9248,185,24.8465,189.644,7.3171,5.9248,5.9248,7.3171
263,20210725.22,121.789,31.9886,5.8601,-16.2442,1.4505,1.88013,5.9702,185,24.5309,188.991,7.3171,5.9702,5.9702,7.3171
264,20210725.23,121.789,31.9886,5.8601,-16.0546,1.1603,1.88252,6.0124,185,24.2476,188.571,7.3171,6.0124,6.0124,7.3171
265,20210726,121.789,31.9886,5.8601,-16.2452,1.6482,1.88747,6.0391,185,23.9926,188.177,7.3171,6.0391,6.0391,7.3171
266,20210726.01,121.789,31.9886,5.8601,-16.2551,2.4677,1.89117,6.0572,185,23.7915,187.74,8.0444,6.0572,6.0572,8.0444
267,20210726.02,121.789,31.9886,5.8601,-16.0161,3.4725,1.89205,6.0729,185,23.6441,187.291,8.0444,6.0729,6.0729,8.0444
268,20210726.03,121.789,31.9886,5.8601,-15.4573,4.8329,1.88897,6.0912,185,23.5492,186.807,8.8441,6.0912,6.0912,8.8441
269,20210726.04,121.789,31.9886,5.8601,-14.6734,5.3602,1.88236,6.1201,185,23.4458,186.427,8.8441,6.1201,6.1201,8.8441
270,20210726.05,121.789,31.9886,5.8601,-14.3331,5.8978,1.87932,6.1429,185,23.332,186.071,8.8441,6.1429,6.1429,8.8441
271,20210726.06,121.789,31.9886,5.8601,-14.1044,7.1466,1.87938,6.1555,185,23.2722,185.646,8.8441,6.1555,6.1555,8.8441
272,20210726.07,121.789,31.9886,5.8601,-13.2776,7.5407,1.87353,6.187,185,23.2047,185.371,8.8441,6.187,6.187,8.8441
273,20210726.08,121.789,31.9886,5.8601,-12.6152,6.7193,1.86465,6.2416,185,23.0303,185.362,8.8441,6.2416,6.2416,8.8441
274,20210726.09,121.789,31.9886,5.8601,-13.0102,6.4997,1.86548,6.2618,185,22.8725,185.289,8.8441,6.2618,6.2618,8.8441
275,20210726.1,121.789,31.9886,5.8601,-14.0241,6.0628,1.87417,6.2472,185,22.755,185.145,8.8441,6.2472,6.2472,8.8441
276,20210726.11,121.789,31.9886,5.8601,-14.295,6.1396,1.87849,6.2206,185,22.7423,184.925,8.8441,6.2206,6.2206,8.8441
277,20210726.12,121.789,31.9886,5.8601,-13.3792,6.0569,1.86855,6.2255,185,22.7105,184.83,8.8441,6.2255,6.2255,8.8441
278,20210726.13,121.789,31.9886,5.8601,-12.3335,5.4053,1.85247,6.2411,185,22.617,184.87,8.0444,6.2411,6.2411,8.0444
279,20210726.14,121.789,31.9886,5.8601,-12.7596,6.5844,1.85086,6.212,185,22.5685,184.668,8.0444,6.212,6.212,8.0444
280,20210726.15,121.789,31.9886,5.8601,-12.2868,7.3114,1.84475,6.1901,185,22.5763,184.476,8.0444,6.1901,6.1901,8.0444
281,20210726.16,121.789,31.9886,5.8601,-12.2581,7.4182,1.83958,6.1688,185,22.5683,184.346,8.0444,6.1688,6.1688,8.0444
282,20210726.17,121.789,31.9886,5.8601,-12.9762,7.4414,1.84215,6.1222,185,22.5768,184.14,8.0444,6.1222,6.1222,8.0444
283,20210726.18,121.789,31.9886,5.8601,-13.3433,7.9854,1.84447,6.0704,185,22.637,183.817,8.0444,6.0704,6.0704,8.0444
284,20210726.19,121.789,31.9886,5.8601,-12.1959,8.4033,1.83099,6.0509,185,22.7132,183.587,8.0444,6.0509,6.0509,8.0444
285,20210726.2,121.789,31.9886,5.8601,-11.0203,9.6607,1.8134,6.0384,185,22.7986,183.358,8.0444,6.0384,6.0384,8.0444
286,20210726.21,121.789,31.9886,5.8601,-10.2646,10.4354,1.79822,6.0305,185,22.8493,183.193,8.0444,6.0306,6.0306,8.0444
287,20210726.22,121.789,31.9886,5.8601,-7.5327,11.1077,1.76725,6.0734,185,22.8817,183.541,8.0444,6.0734,6.0734,8.0444
288,20210726.23,121.789,31.9886,5.8601,-9.185,9.5246,1.7598,6.0688,185,22.7251,183.65,8.0444,6.0688,6.0688,8.0444
289,20210727,121.789,31.9886,5.8601,-10.2632,8.6101,1.75756,6.0401,185,22.5848,183.579,8.0444,6.0401,6.0401,8.0444
290,20210727.01,121.789,31.9886,5.8601,-11.0312,8.0373,1.75415,5.9913,185,22.5247,183.288,7.3171,5.9913,5.9913,7.3171
291,20210727.02,121.789,31.9886,5.8601,-10.7023,7.827,1.73753,5.9546,185,22.4906,182.934,7.3171,5.9546,5.9546,7.3171
292,20210727.03,121.789,31.9886,5.8601,-10.4858,9.0078,1.72229,5.8841,185,22.5508,182.272,7.3171,5.8841,5.8841,7.3171
293,20210727.04,121.789,31.9886,5.8601,-9.4107,9.1474,1.69613,5.8521,185,22.5525,181.896,7.3171,5.8521,5.8521,7.3171
294,20210727.05,121.789,31.9886,5.8601,-8.8585,9.2252,1.67426,5.8246,185,22.5462,181.659,7.3171,5.8246,5.8246,7.3171
295,20210727.06,121.789,31.9886,5.8601,-9.5572,9.5269,1.66929,5.7816,185,22.5301,181.421,7.3171,5.7816,5.7816,7.3171
296,20210727.07,121.789,31.9886,5.8601,-9.9761,8.1112,1.66519,5.7709,185,22.458,181.465,7.3171,5.7709,5.7709,7.3171
297,20210727.08,121.789,31.9886,5.8601,-10.3127,7.6975,1.66341,5.7556,185,22.4192,181.536,7.3171,5.7556,5.7556,7.3171
298,20210727.09,121.789,31.9886,5.8601,-10.6151,7.3941,1.66138,5.7298,185,22.4074,181.59,7.3171,5.7298,5.7298,7.3171
299,20210727.1,121.789,31.9886,5.8601,-10.8424,6.7916,1.65781,5.6968,185,22.3711,181.672,7.3171,5.6968,5.6968,7.3171
300,20210727.11,121.789,31.9886,5.8601,-11.0089,6.6322,1.6561,5.6574,185,22.3241,181.714,7.3171,5.6574,5.6574,7.3171
301,20210727.12,121.789,31.9886,5.8601,-11.0398,6.8664,1.65488,5.619,185,22.2902,181.742,7.3171,5.619,5.619,7.3171
302,20210727.13,121.789,31.9886,5.8601,-10.4841,7.3684,1.64716,5.6003,185,22.296,181.824,7.3171,5.6003,5.6003,7.3171
303,20210727.14,121.789,31.9886,5.8601,-10.2407,7.6116,1.63943,5.5907,185,22.3008,181.993,7.3171,5.5907,5.5907,7.3171
304,20210727.15,121.789,31.9886,5.8601,-10.1476,7.6063,1.63267,5.5894,185,22.3067,182.236,7.3171,5.5894,5.5894,7.3171
305,20210727.16,121.789,31.9886,5.8601,-10.0129,7.374,1.62072,5.5919,185,22.3281,182.548,7.3171,5.5919,5.5919,7.3171
306,20210727.17,121.789,31.9886,5.8601,-9.7376,7.4198,1.5999,5.5827,185,22.3971,182.777,7.3171,5.5827,5.5827,7.3171
307,20210727.18,121.789,31.9886,5.8601,-9.3294,7.8603,1.56992,5.552,185,22.5184,182.865,6.6554,5.552,5.552,6.6554
308,20210727.19,121.789,31.9886,5.8601,-8.8807,8.3487,1.53397,5.5031,185,22.671,182.778,6.6554,5.5031,5.5031,6.6554
309,20210727.2,121.789,31.9886,5.8601,-8.6398,8.2544,1.49557,5.4483,185,22.7622,182.657,6.6554,5.4483,5.4483,6.6554
310,20210727.21,121.789,31.9886,5.8601,-8.6041,8.0959,1.46003,5.3872,185,22.8257,182.426,6.6554,5.3872,5.3872,6.6554
311,20210727.22,121.789,31.9886,5.8601,-8.4688,7.399,1.42416,5.3349,185,22.8185,182.276,6.6554,5.3349,5.3349,6.6554
312,20210727.23,121.789,31.9886,5.8601,-8.0991,7.9262,1.3902,5.2777,185,22.9083,181.993,6.6554,5.2777,5.2777,6.6554
313,20210728,121.789,31.9886,5.8601,-8.0579,7.5811,1.36069,5.2225,185,22.9305,181.809,6.6554,5.2225,5.2225,6.6554
314,20210728.01,121.789,31.9886,5.8601,-8.1923,6.7084,1.3363,5.187,185,22.9433,181.865,6.6554,5.187,5.187,6.6554
315,20210728.02,121.789,31.9886,5.8601,-8.4042,6.8587,1.32241,5.1403,185,23.0237,181.966,6.6554,5.1403,5.1403,6.6554
316,20210728.03,121.789,31.9886,5.8601,-8.0868,7.0423,1.30599,5.11,185,23.2303,182.211,6.6554,5.11,5.11,6.6554
317,20210728.04,121.789,31.9886,5.8601,-7.4484,7.5817,1.28409,5.0832,185,23.5041,182.489,6.6554,5.0832,5.0832,6.6554
318,20210728.05,121.789,31.9886,5.8601,-7.4097,7.6961,1.26158,5.0492,185,23.7663,182.648,6.6554,5.0492,5.0492,6.6554
319,20210728.06,121.789,31.9886,5.8601,-7.5871,7.7439,1.24354,4.9906,185,23.9885,182.538,6.6554,4.9906,4.9906,6.6554
320,20210728.07,121.789,31.9886,5.8601,-7.6932,7.6567,1.22525,4.9349,185,24.1976,182.381,6.6554,4.9349,4.9349,6.6554
321,20210728.08,121.789,31.9886,5.8601,-7.7646,7.0474,1.20575,4.8831,185,24.339,182.21,6.0537,4.8831,4.8831,6.0537
322,20210728.09,121.789,31.9886,5.8601,-7.0631,7.4521,1.17849,4.8524,185,24.5352,182.178,6.0537,4.8524,4.8524,6.0537
323,20210728.1,121.789,31.9886,5.8601,-6.7956,6.741,1.14681,4.8318,185,24.6394,182.266,6.0537,4.8318,4.8318,6.0537
324,20210728.11,121.789,31.9886,5.8601,-7.0962,6.5077,1.12223,4.7879,185,24.6642,182.245,6.0537,4.7879,4.7879,6.0537
325,20210728.12,121.789,31.9886,5.8601,-6.9708,6.6871,1.10034,4.734,185,24.768,182.093,6.0537,4.734,4.734,6.0537
326,20210728.13,121.789,31.9886,5.8601,-6.374,7.4886,1.07625,4.6873,185,24.9738,182.004,6.0537,4.6873,4.6873,6.0537
327,20210728.14,121.789,31.9886,5.8601,-6.0761,7.4233,1.05133,4.6411,185,25.1891,181.917,6.0537,4.6411,4.6411,6.0537
328,20210728.15,121.789,31.9886,5.8601,-5.5799,7.752,1.02606,4.6019,185,25.3624,181.843,6.0537,4.6019,4.6019,6.0537
329,20210728.16,121.789,31.9886,5.8601,-5.4891,8.2718,1.00663,4.5313,185,25.5804,181.433,6.0537,4.5313,4.5313,6.0537
330,20210728.17,121.789,31.9886,5.8601,-5.5974,8.3641,0.99214,4.4469,185,25.7658,180.811,6.0537,4.4469,4.4469,6.0537
331,20210728.18,121.789,31.9886,5.8601,-5.5825,8.4258,0.97999,4.3698,185,25.9372,180.109,6.0537,4.3698,4.3698,6.0537
332,20210728.19,121.789,31.9886,5.8601,-5.3424,8.485,0.96783,4.3139,185,26.0866,179.425,6.0537,4.3139,4.3139,6.0537
333,20210728.2,121.789,31.9886,5.8601,-5.0651,8.4213,0.95299,4.2819,185,26.1755,178.935,6.0537,4.2819,4.2819,6.0537
334,20210728.21,121.789,31.9886,5.8601,-4.4545,8.3944,0.93343,4.2729,185,26.2654,178.668,6.0537,4.2729,4.2729,6.0537
335,20210728.22,121.789,31.9886,5.8601,-3.9949,7.381,0.90473,4.3028,185,26.2288,178.989,5.5063,4.3028,4.3028,5.5063
336,20210728.23,121.789,31.9886,5.8601,-3.9627,7.8528,0.88249,4.2793,185,26.2977,178.874,5.5063,4.2793,4.2793,5.5063
337,20210729,121.789,31.9886,5.8601,-3.6616,8.6652,0.8659,4.2017,185,26.5259,178.378,5.5063,4.2017,4.2017,5.5063
338,20210729.01,121.789,31.9886,5.8601,-3.1873,8.468,0.84422,4.1668,185,26.6747,178.289,5.5063,4.1668,4.1668,5.5063
339,20210729.02,121.789,31.9886,5.8601,-2.7227,8.4881,0.82356,4.1304,185,26.8553,178.143,5.5063,4.1305,4.1305,5.5063
340,20210729.03,121.789,31.9886,5.8601,-2.6547,8.1025,0.80184,4.1107,185,26.8518,178.092,5.5063,4.1107,4.1107,5.5063
341,20210729.04,121.789,31.9886,5.8601,-2.8638,7.78,0.78159,4.0576,185,26.8734,177.655,5.5063,4.0576,4.0576,5.5063
342,20210729.05,121.789,31.9886,5.8601,-2.9224,7.3131,0.75778,4.0095,185,26.7785,177.073,5.5063,4.0095,4.0095,5.5063
343,20210729.06,121.789,31.9886,5.8601,-2.6391,7.0959,0.73113,3.963,185,26.6815,176.302,5.5063,3.963,3.963,5.5063
344,20210729.07,121.789,31.9886,5.8601,-2.2169,6.675,0.701,3.931,185,26.4386,175.605,5.5063,3.931,3.931,5.5063
345,20210729.08,121.789,31.9886,5.8601,-2.2037,6.0341,0.66955,3.9032,185,26.0871,174.994,5.5063,3.9032,3.9032,5.5063
346,20210729.09,121.789,31.9886,5.8601,-0.8995,6.1219,0.63429,3.9008,185,25.7848,174.753,5.5063,3.9008,3.9008,5.5063
347,20210729.1,121.789,31.9886,5.8601,-0.2683,5.2024,0.5973,3.9619,185,25.2567,175.049,5.5063,3.9619,3.9619,5.5063
348,20210729.11,121.789,31.9886,5.8601,-0.3055,5.0059,0.56426,3.9903,185,24.7609,175.452,5.5063,3.9903,3.9903,5.5063
349,20210729.12,121.789,31.9886,5.8601,-0.1285,5.0238,0.5362,3.9853,185,24.3577,175.953,5.0084,3.9853,3.9853,5.0084
350,20210729.13,121.789,31.9886,5.8601,0.1157,4.6234,0.51152,4.0084,185,23.8443,176.793,5.0084,4.0084,4.0084,5.0084
351,20210729.14,121.789,31.9886,5.8601,0.738,4.0495,0.49022,4.0693,185,23.1497,177.915,5.0084,4.0693,4.0693,5.0084
352,20210729.15,121.789,31.9886,5.8601,1.5729,3.2494,0.4723,4.1539,185,22.2592,179.1,5.0084,4.1539,4.1539,5.0084
353,20210729.16,121.789,31.9886,5.8601,2.3881,2.3144,0.45649,4.2395,185,21.3509,180.127,5.0084,4.2395,4.2395,5.0084
354,20210729.17,121.789,31.9886,5.8601,2.9149,1.2438,0.44118,4.3164,185,20.5112,180.919,5.0084,4.3164,4.3164,5.0084
355,20210729.18,121.789,31.9886,5.8601,3.0137,0.5775,0.42573,4.3785,185,19.7639,181.458,5.0084,4.3785,4.3785,5.0084
356,20210729.19,121.789,31.9886,5.8601,3.1102,0.2842,0.41011,4.4219,185,19.0837,181.766,5.0084,4.4219,4.4219,5.0084
357,20210729.2,121.789,31.9886,5.8601,3.1305,0.0914,0.39462,4.448,185,18.4335,181.887,5.0084,4.448,4.448,5.0084
358,20210729.21,121.789,31.9886,5.8601,3.211,0.0655,0.37997,4.4551,185,17.8328,181.876,5.0084,4.4551,4.4551,5.0084
359,20210729.22,121.789,31.9886,5.8601,2.7748,0.3773,0.3665,4.4635,185,17.1681,181.837,5.0084,4.4635,4.4635,5.0084
360,20210729.23,121.789,31.9886,5.8601,2.6658,0.4243,0.35429,4.4645,185,16.5752,181.814,5.0084,4.4645,4.4645,5.0084
361,20210730,121.789,31.9886,5.8601,2.6523,0.3,0.34278,4.46,185,16.114,181.844,5.0084,4.46,4.46,5.0084
362,20210730.01,121.789,31.9886,5.8601,2.5048,0.6147,0.33119,4.4484,185,15.7982,181.908,5.0084,4.4484,4.4484,5.0084
363,20210730.02,121.789,31.9886,5.8601,2.3976,0.9213,0.31891,4.423,185,15.6933,181.969,5.0084,4.423,4.423,5.0084
364,20210730.03,121.789,31.9886,5.8601,2.1978,1.1842,0.30563,4.3715,185,15.879,181.987,5.0084,4.3715,4.3715,5.0084
365,20210730.04,121.789,31.9886,5.8601,1.8031,1.5944,0.29146,4.2703,185,16.5213,181.931,5.0084,4.2703,4.2703,5.0084
366,20210730.05,121.789,31.9886,5.8601,1.4077,1.8415,0.2769,4.1059,185,17.7691,181.809,5.0084,4.1059,4.1059,5.0084
367,20210730.06,121.789,31.9886,5.8601,0.9887,1.6957,0.26259,3.9029,175,19.5303,181.675,5.0084,3.9029,3.9029,5.0084
368,20210730.07,121.789,31.9886,5.8601,0.294,1.8473,0.24891,3.7256,175,21.4011,181.537,5.0084,3.7256,3.7256,5.0084
369,20210730.08,121.789,31.9886,5.8601,-0.6001,2.2269,0.23744,3.4885,175,23.3181,180.832,5.0084,3.4885,3.4885,5.0084
370,20210730.09,121.789,31.9886,5.8601,-1.1834,2.8097,0.22905,3.1974,175,25.231,179.419,5.0084,3.1974,3.1974,5.0084
371,20210730.1,121.789,31.9886,5.8601,-2.0997,2.5742,0.22375,2.8961,175,26.9194,177.46,5.0084,2.8961,2.8961,5.0084
372,20210730.11,121.789,31.9886,5.8601,-2.1375,3.3864,0.22137,2.6155,175,28.2779,174.948,5.0084,2.6155,2.6155,5.0084
373,20210730.12,121.789,31.9886,5.8601,-1.8404,3.9647,0.22116,2.3865,175,29.2393,172.08,5.0084,2.3865,2.3865,5.0084
374,20210730.13,121.789,31.9886,5.8601,-1.2372,4.2356,0.22166,2.2364,175,29.8413,169.136,5.0084,2.2364,2.2364,5.0084
375,20210730.14,121.789,31.9886,5.8601,-0.8691,4.2999,0.22236,2.1573,175,29.9542,166.343,5.0084,2.1573,2.1573,5.0084
376,20210730.15,121.789,31.9886,5.8601,-0.5088,4.3022,0.22374,2.0951,175,29.3494,164.363,5.0084,2.0951,2.0951,5.0084
377,20210730.16,121.789,31.9886,5.8601,-0.4178,3.6384,0.22341,2.0676,175,27.8053,164.014,5.0084,2.0676,2.0676,5.0084
378,20210730.17,121.789,31.9886,5.8601,-0.6197,2.8902,0.22252,2.0606,175,26.3507,164.108,5.0084,2.0606,2.0606,5.0084
379,20210730.18,121.789,31.9886,5.8601,-0.7036,2.4929,0.2194,2.075,175,25.1756,164.474,5.0084,2.075,2.075,5.0084
380,20210730.19,121.789,31.9886,5.8601,-0.7487,1.6859,0.21152,2.1486,175,24.0708,165.42,5.0084,2.1486,2.1486,5.0084
